Frequency,Algorithm,Behavior,Model_ID,Reward,Avg_Speed,Crashed
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.18384250087091,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.26717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.737685711311777,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537577,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.18384250087091,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,18.798570035278413,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.098075601809782,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537577,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,20.054874609564564,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537574,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537574,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.183842500568463,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.60652856696766,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,-15.0,19.723506560571874,1
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.100509167537584,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
Low_Frequency,QRDQN,Aggressive,Low_Frequency_QRDQN_Aggressive,0.0,20.01717583420425,0
